category,word,score
2013 ~ 2017,건강_눈,61
2013 ~ 2017,건강_뇌,54
2013 ~ 2017,건강_부모님,34
2013 ~ 2017,건강_돕는,29
2013 ~ 2017,건강_위협,27
2013 ~ 2017,치매_환자,157
2013 ~ 2017,치매_노인,153
2013 ~ 2017,치매_위험,140
2013 ~ 2017,치매_예방,109
2013 ~ 2017,치매_노모,64
2013 ~ 2017,여성_경력단절,157
2013 ~ 2017,여성_재취업,72
2013 ~ 2017,여성_일자리,46
2013 ~ 2017,여성_청년,35
2013 ~ 2017,여성_단절,32
2013 ~ 2017,한국_경제,105
2013 ~ 2017,한국_노인,60
2013 ~ 2017,한국_imf,42
2013 ~ 2017,한국_oecd,40
2013 ~ 2017,한국_고령화,39
2013 ~ 2017,일자리_창출,259
2013 ~ 2017,일자리_노인,73
2013 ~ 2017,일자리_청년,68
2013 ~ 2017,일자리_시간제,62
2013 ~ 2017,일자리_추경,53
2018 ~ 2023,코로나_백신,163
2018 ~ 2023,코로나_시대,80
2018 ~ 2023,코로나_포스트,80
2018 ~ 2023,코로나_이후,72
2018 ~ 2023,코로나_신종,63
2018 ~ 2023,치매_노인,323
2018 ~ 2023,치매_위험,252
2018 ~ 2023,치매_환자,204
2018 ~ 2023,치매_할머니,129
2018 ~ 2023,치매_80대,116
2018 ~ 2023,지원_확대,74
2018 ~ 2023,지원_재취업,70
2018 ~ 2023,지원_일자리,56
2018 ~ 2023,지원_사업,46
2018 ~ 2023,지원_강화,40
2018 ~ 2023,일자리_창출,260
2018 ~ 2023,일자리_노인,236
2018 ~ 2023,일자리_청년,92
2018 ~ 2023,일자리_사업,85
2018 ~ 2023,일자리_예산,57
2018 ~ 2023,한국_경제,81
2018 ~ 2023,한국_신용등급,67
2018 ~ 2023,한국_무디스,60
2018 ~ 2023,한국_피치,54
2018 ~ 2023,한국_oecd,51
